coach,season,team,games,act17,mkt17,wae17,var17,pd_adj_pg,spell_yr,spell_len,interim,inherit_pd,talent17,premium17,wat17,contract_z,qb_z,qbp_z,qb_na,qb_filled,qbp_na,qbcur_z,madden_z,prev_team_wat,team_effect,season_effect,resid_plus_coach,in_main_window
Brandon Staley,2021,LAC,17,9,9.78172956938323,-0.781729569383229,3.76580488089508,1.25096515267884,1,3,FALSE,-2.91961805555614,7.31532771648127,2.46640185290195,1.68467228351873,-1.34702028465848,-0.826291412436206,0.300748221680135,FALSE,FALSE,FALSE,1.10448699586313,-0.977923381371576,-0.812514352507025,-0.0832690601945818,0,1.91262610716018,TRUE
Brandon Staley,2022,LAC,17,10,9.00934387669267,0.990656123307334,3.83025535292993,-1.11313808878808,2,3,FALSE,-2.91961805555614,9.18199480403764,-0.172650927344973,0.81800519596236,0.630811040578494,-0.787949822866064,0.994825495264033,FALSE,FALSE,FALSE,0.142976142153041,0.116554997747757,1.68467228351873,-0.0832690601945818,0,1.04595901960381,TRUE
Brandon Staley,2023,LAC,14,6.07142857142857,9.25512742427113,-3.18369885284256,4.73814475273893,-2.14036689100484,3,3,FALSE,-2.91961805555614,10.1506340368947,-0.895506612623521,-4.07920546546608,1.34185578630896,1.3524012941246,0.0178489020049397,FALSE,FALSE,FALSE,0.0412099470752859,-1.10669765406693,0.81800519596236,-0.0832690601945818,0,-3.85125164182463,TRUE
Brian Billick,1999,BAL,16,8.5,8.33328234743439,0.166717652565609,3.85492006879915,0.915308455815106,1,9,FALSE,0,,,,,,,,,,,,,,,,FALSE
Brian Billick,2000,BAL,16,12.75,11.1675014317257,1.58249856827427,3.54614039100379,8.02338628109554,2,9,FALSE,0,,,,,,,,,,,,,,,,FALSE
Brian Billick,2001,BAL,16,10.625,10.920330507243,-0.295330507242975,3.77911141835619,3.2055107438721,3,9,FALSE,0,,,,,,,,,,,,,,,,FALSE
Brian Billick,2002,BAL,16,7.4375,6.9868196556269,0.450680344373098,4.04651408134933,-2.117881944444,4,9,FALSE,0,,,,,,,,,,,,,,,,FALSE
Brian Billick,2003,BAL,16,10.625,9.45441193469839,1.17058806530161,4.08968571579276,6.26302082810112,5,9,FALSE,0,,,,,,,,,,,,,,,,FALSE
Brian Billick,2004,BAL,16,9.5625,9.69529248618982,-0.132792486189818,3.79735925999998,6.12309027777755,6,9,FALSE,0,,,,,,,,,,,,,,,,FALSE
Brian Billick,2005,BAL,16,6.375,7.84055474795404,-1.46555474795403,3.84849718121419,-1.83472222222142,7,9,FALSE,0,,,,,,,,,,,,,,,,FALSE
Brian Billick,2006,BAL,16,13.8125,9.8599432523841,3.9525567476159,3.86024396085814,9.34670138888909,8,9,FALSE,0,,,,,,,,,,,,,,,,FALSE
Brian Billick,2007,BAL,16,5.3125,7.98805466222382,-2.67555466222382,3.53422337549709,-6.7427083333325,9,9,FALSE,0,,,,,,,,,,,,,,,,FALSE
Brian Callahan,2024,TEN,17,3,6.75739120019687,-3.75739120019687,3.67973766310813,-8.54825644062278,1,2,FALSE,-2.97030774695691,7.07418198209959,-0.316790781902723,-4.07418198209959,-1.10644097538972,-1.15379036209344,-0.14938147639778,FALSE,FALSE,FALSE,-1.13612749622826,-0.365354553619919,-1.63800078733679,-0.460203428369505,0,-3.46929379028322,TRUE
Brian Callahan,2025,TEN,17,3,4.48481889023142,-1.48481889023142,3.15532121407734,-7.76806855407474,2,2,FALSE,-2.97030774695691,7.11583401261082,-2.6310151223794,-4.11583401261082,-1.42748310200841,-0.721522885466532,0,FALSE,FALSE,TRUE,-1.84635135245444,-1.33970141512023,-4.07418198209959,-0.460203428369505,0,-3.51094582079444,TRUE
Brian Daboll,2022,NYG,17,9.5,6.83363136753875,2.66636863246125,3.61328476582297,-0.160637054424424,1,4,FALSE,-8.47572586463713,6.78669610014495,0.0469352673938071,2.71330389985505,-1.50728039245859,-0.787949822866064,-0.435417657913726,FALSE,FALSE,FALSE,0.368036990462867,-1.3521587562551,-3.09873784866161,-0.633426707962498,0,3.49141537126442,TRUE
Brian Daboll,2023,NYG,17,6,5.14753210834546,0.852467891654541,3.22205901830037,-8.16963543289957,2,4,FALSE,-8.47572586463713,8.13487272902789,-2.98734062068243,-2.13487272902788,0.0879580185209916,-1.03114121659309,0,FALSE,FALSE,TRUE,-1.21714899595621,-0.166494337337499,2.71330389985505,-0.633426707962498,0,-1.35676125761852,TRUE
Brian Daboll,2024,NYG,17,3,5.74028295178283,-2.74028295178283,3.51611228549303,-7.85217767931179,3,4,FALSE,-8.47572586463713,6.4352670157709,-0.694984063988075,-3.4352670157709,-1.04664457814591,-1.2287465805125,-1.29623359564771,FALSE,FALSE,FALSE,-1.2558548003755,-1.5435521838981,-2.13487272902788,-0.633426707962498,0,-2.65715554436154,TRUE
Brian Daboll,2025,NYG,17,4,5.86789996075562,-1.86789996075562,3.60253868132716,-3.8329284400638,4,4,FALSE,-8.47572586463713,7.83845845103193,-1.97055849027631,-3.83845845103193,-0.257737427361197,-1.04219972345166,0,FALSE,FALSE,TRUE,-0.0174045814950757,-1.47630400232314,-3.4352670157709,-0.633426707962498,0,-3.06034697962256,TRUE
Brian Flores,2019,MIA,16,5.3125,3.57166085448309,1.74083914551691,2.72470356335267,-11.5619791666665,1,3,FALSE,-8.83246527777703,7.40885108404688,-3.83719022956379,-2.09635108404688,-1.75405112893625,-0.869822877972298,1.00172659249182,FALSE,FALSE,FALSE,-0.718374919891733,-2.53759084303168,-0.56946926733961,0.0176842776419116,0,-1.96935059824192,TRUE
Brian Flores,2020,MIA,16,10.625,8.11589684531201,2.509103154688,3.81790080963311,2.96545138888844,2,3,FALSE,-8.83246527777703,7.26994509146846,0.845951753843549,3.35505490853154,-1.267491464578,-0.837135611684366,0,FALSE,FALSE,TRUE,-0.0460274858591312,-1.48711500985449,-2.09635108404688,0.0176842776419116,0,3.4820553943365,TRUE
Brian Flores,2021,MIA,17,9,7.79333370221084,1.20666629778916,3.59829374523024,-2.55644899455376,3,3,FALSE,-8.83246527777703,6.39740815181684,1.39592555039401,2.60259184818317,-1.48463137101608,-0.774035829041031,-1.18171963046365,FALSE,FALSE,FALSE,-0.249359920632954,-0.491179922594283,3.35505490853154,0.0176842776419116,0,2.72959233398812,TRUE
Brian Schottenheimer,2025,DAL,17,7.5,8.70734892724935,-1.20734892724935,3.8671575763058,-4.31147917987396,1,1,FALSE,-6.15644990851335,9.63776534642744,-0.930416419178094,-2.13776534642744,1.2920271466638,1.3905211164355,-0.791030789315551,FALSE,FALSE,FALSE,0.893209499251191,0.25399543558041,-0.636143708605171,0.393136671758644,0,-2.38621725473922,TRUE
Bruce Arians,2013,ARI,16,10.625,7.98749018489623,2.63750981510377,3.9841333408231,6.44565972222097,1,5,FALSE,-3.1888020956664,8.31504474535669,-0.32755456046046,2.30995525464331,0.020108061116077,-0.114604595717696,-0.317996692011566,FALSE,FALSE,FALSE,-0.338325493937298,,-2.11624113851128,-0.380298995479445,0,2.83493901356962,TRUE
Bruce Arians,2014,ARI,16,11.6875,7.64385651514934,4.04364348485066,4.03267770275546,1.98003472222154,2,5,FALSE,-3.1888020956664,8.8375817776857,-1.19372526253636,2.8499182223143,0.436692536549774,0,0,TRUE,FALSE,TRUE,-0.158920672471984,,2.30995525464331,-0.380298995479445,0,3.37490198124061,TRUE
Bruce Arians,2015,ARI,16,13.8125,11.4064013589271,2.40609864107294,3.81590162143325,12.3129339519107,3,5,FALSE,-3.1888020956664,8.87325339309302,2.53314796583404,4.93924660690698,-0.0989416437565083,0.533387019585316,0.356631396756867,FALSE,FALSE,FALSE,1.73355567473492,,2.8499182223143,-0.380298995479445,0,5.4642303658333,TRUE
Bruce Arians,2016,ARI,16,7.96875,10.399575870099,-2.43082587009898,3.76219853240151,1.58993055555582,4,5,FALSE,-3.1888020956664,10.7655443346115,-0.3659684645125,-2.79679433461148,1.22077968159668,0.600503097377947,1.91343027093207,FALSE,FALSE,FALSE,-0.381857973820739,,4.93924660690698,-0.380298995479445,0,-2.27181057568517,TRUE
Bruce Arians,2017,ARI,16,8.5,7.42334300981069,1.07665699018931,4.00193414721586,-3.71927083333286,5,5,FALSE,-3.1888020956664,8.56356970931407,-1.14022669950338,-0.0635697093140699,-0.595387771337556,0.825923087557017,0.187096129494168,FALSE,TRUE,FALSE,-1.28141815362831,-0.401749761684434,-2.79679433461148,-0.380298995479445,0,0.461414049612244,TRUE
Bruce Arians,2019,TB,16,7.4375,8.00769910613059,-0.570199106130586,4.12967298519212,0.386979166666193,1,3,FALSE,-2.55850694444508,7.42834446402413,0.579354642106454,0.00915553597586793,-1.20992166894947,-0.647503931525704,0.146415749720571,FALSE,TRUE,FALSE,0.18772177547801,-0.912740093369618,-3.47531159708196,-0.225988120736568,0,0.379828420159304,TRUE
Bruce Arians,2020,TB,16,11.6875,11.0637208103041,0.623779189695915,3.69732751580472,9.38454861111071,2,3,FALSE,-2.55850694444508,8.17721336598819,2.88650744431589,3.51028663401181,-0.644950484890183,0.379887559458213,-0.183110008085357,FALSE,FALSE,FALSE,0.836192635571524,0.516178919226709,0.00915553597586793,-0.225988120736568,0,3.88095951819524,TRUE
Bruce Arians,2021,TB,17,13,13.0944613044302,-0.0944613044301761,2.82914592370527,8.38680613741105,3,3,FALSE,-2.55850694444508,10.8015505120777,2.29291079235245,2.19844948792228,2.15801503256742,0.519289859989552,0.79496202156846,FALSE,FALSE,FALSE,1.24772545708449,2.30759496537517,3.51028663401181,-0.225988120736568,0,2.56912237210571,TRUE
Bruce Coslet,1999,CIN,16,4.25,5.59509929610171,-1.34509929610171,3.3894466456728,-11.5134562886414,1,1,FALSE,0,,,,,,,,,,,,,,,,FALSE
Butch Davis,2001,CLE,16,7.4375,6.48934163748391,0.948158362516086,3.96914789104384,-0.79846559594126,1,4,FALSE,-14.5975007698224,,,,,,,,,,,,,,,,FALSE
Butch Davis,2002,CLE,16,9.5625,8.14139584991378,1.42110415008622,4.05660439634457,1.23385416666711,2,4,FALSE,-14.5975007698224,,,,,,,,,,,,,,,,FALSE
Butch Davis,2003,CLE,16,5.3125,6.88932037679495,-1.57682037679495,3.85765098751086,-2.9092013941211,3,4,FALSE,-14.5975007698224,,,,,,,,,,,,,,,,FALSE
Butch Davis,2004,CLE,11,4.63636363636364,6.4184262338988,-1.78206259753516,5.9822378913987,-0.760811237374062,4,4,FALSE,-14.5975007698224,,,,,,,,,,,,,,,,FALSE
Cam Cameron,2007,MIA,16,1.0625,5.57617341188427,-4.51367341188427,3.53287726149792,-8.37222222222261,1,1,FALSE,0.683333333333134,,,,,,,,,,,,,,,,FALSE
Chan Gailey,1999,DAL,16,8.5,10.0083966566486,-1.5083966566486,3.92040367524257,3.11544686993055,1,1,FALSE,0,,,,,,,,,,,,,,,,FALSE
Chan Gailey,2010,BUF,16,4.25,5.80418888384607,-1.55418888384607,3.72781505625752,-4.60972222222381,1,3,FALSE,-1.82326388888975,,,,,,,,,,,,,,,,FALSE
Chan Gailey,2011,BUF,16,6.375,7.09807740692099,-0.723077406920985,4.04150258140755,-3.37031250000017,2,3,FALSE,-1.82326388888975,,,,,,,,,,,,,,,,FALSE
Chan Gailey,2012,BUF,16,6.375,7.43712699279371,-1.06212699279371,3.89255510895065,-6.65043404011084,3,3,FALSE,-1.82326388888975,8.00734931419186,-0.570222321398148,-1.63234931419186,-0.252994376213796,0.0132793943672488,-0.572975088569043,FALSE,FALSE,FALSE,-0.438831430326941,,,0.474849004114063,0,-1.96251355485905,TRUE
Chip Kelly,2013,PHI,16,10.625,9.88377032064066,0.741229679359345,4.0586638632355,1.85381944444536,1,3,FALSE,-8.86657984877805,7.89156728418713,1.99220303645353,2.73343271581288,0.637479883490784,-1.13241457354534,-1.06295427613071,FALSE,FALSE,FALSE,1.01544865433575,,-6.20190173436032,0.110802477556214,0,2.76731500170353,TRUE
Chip Kelly,2014,PHI,16,10.625,9.60161850309073,1.02338149690927,4.04435242387312,3.92065972222243,2,3,FALSE,-8.86657984877805,9.08384879723562,0.517769705855105,1.54115120276438,1.39271229633269,-1.02491431449805,0,FALSE,FALSE,TRUE,0.0132950486819177,,2.73343271581288,0.110802477556214,0,1.57503348865503,TRUE
Chip Kelly,2015,PHI,15,6.8,9.34375473363694,-2.54375473363694,4.32493212388853,-5.02764460174482,3,3,FALSE,-8.86657984877805,8.234086965005,1.10966776863194,-1.434086965005,-0.576638843086175,0.349496489816432,0,FALSE,TRUE,TRUE,-0.659031240794687,,1.54115120276438,0.110802477556214,0,-1.40020467911435,TRUE
Chip Kelly,2016,SF,16,2.125,5.25852710694465,-3.13352710694465,3.45469850548971,-11.2124999999997,1,1,FALSE,-5.52838549253371,6.53009929119701,-1.27157218425236,-4.40509929119701,-1.20865801243006,0.00107041550334762,-1.90711321389777,FALSE,FALSE,FALSE,-0.85114570735719,,-3.79065518466722,-0.0604299865931667,0,-4.19998454115698,TRUE
Chris Palmer,1999,CLE,16,2.125,3.35544910249864,-1.23044910249864,2.67645280134124,-14.0749964974338,1,2,FALSE,0,,,,,,,,,,,,,,,,FALSE
Chris Palmer,2000,CLE,16,3.1875,3.57456351400915,-0.387063514009147,2.81420750420612,-14.5975007698224,2,2,FALSE,0,,,,,,,,,,,,,,,,FALSE
Chuck Pagano,2012,IND,16,11.6875,6.95739935776492,4.73010064223508,3.8935269510063,-4.71154515122196,1,6,FALSE,-11.2847222222221,6.84154934056619,0.115850017198722,4.84595065943381,-1.81169951788106,-0.727710811325239,0,FALSE,FALSE,TRUE,0.110506920857474,,,0.459506873228722,0,4.53112854965195,TRUE
Chuck Pagano,2013,IND,16,11.6875,9.02677592577272,2.66072407422728,3.72038771085273,4.03524305555467,2,6,FALSE,-11.2847222222221,8.0028420575871,1.02393386818562,3.6846579424129,-0.110322605582804,-0.486186016194454,-0.402344970045364,FALSE,FALSE,FALSE,0.291534497046634,,4.84595065943381,0.459506873228722,0,3.36983583263104,TRUE
Chuck Pagano,2014,IND,16,11.6875,10.667177424716,1.020322575284,3.85339159595401,4.43246527777854,3,6,FALSE,-11.2847222222221,7.55016507562684,3.11701234908916,4.13733492437316,-0.580349761091622,-0.562132813376128,-0.493656845759882,FALSE,FALSE,FALSE,0.718805529189993,,3.6846579424129,0.459506873228722,0,3.82251281459131,TRUE
Chuck Pagano,2015,IND,16,8.5,8.20770845140835,0.292291548591647,4.0813980749793,-6.65078117413296,4,6,FALSE,-11.2847222222221,8.05077870708589,0.156929744322467,0.449221292914114,-0.387781810793051,-0.770564009684958,0.32180483133435,FALSE,FALSE,FALSE,-0.731902378772043,,4.13733492437316,0.459506873228722,0,0.13439918313226,TRUE
Chuck Pagano,2016,IND,16,8.5,7.86095756908214,0.639042430917861,4.11660990219357,0.366493055555248,5,6,FALSE,-11.2847222222221,8.30452566382478,-0.443568094742639,0.195474336175222,0.0162685559867869,0.994416002609827,-1.16936197958485,FALSE,FALSE,FALSE,0.416908807774933,,0.449221292914114,0.459506873228722,0,-0.119347773606632,TRUE
Chuck Pagano,2017,IND,16,4.25,5.58720089799071,-1.33720089799071,3.59766927872638,-10.0987847222218,6,6,FALSE,-11.2847222222221,6.94583909463597,-1.35863819664525,-2.69583909463597,-0.824417477516992,-1.25514295983074,-0.710988353117275,FALSE,FALSE,FALSE,-1.18507285846682,-0.599196743536173,0.195474336175222,0.459506873228722,0,-3.01066120441782,TRUE
Dan Campbell,2021,DET,17,3.5,4.20459659517484,-0.704596595174835,2.98629170455067,-7.97348543034034,1,5,FALSE,-7.72100694444433,8.14669605535904,-3.94209946018421,-4.64669605535904,-0.780386399656604,1.0549095897901,-0.472619077223435,FALSE,FALSE,FALSE,-0.670510792997227,-1.26185706565833,-3.40161105239818,-0.351103334045135,0,-4.15090795786704,TRUE
Dan Campbell,2022,DET,17,9,7.13297374011323,1.86702625988677,3.85658227104879,2.45659594981111,2,5,FALSE,-7.72100694444433,8.31585557683854,-1.18288183672531,0.684144423161465,-0.351822204627927,0.865453084131578,-0.565976749959626,FALSE,FALSE,FALSE,1.34530037867647,-1.15890694651788,-4.64669605535904,-0.351103334045135,0,1.17993252065347,TRUE
Dan Campbell,2023,DET,17,12,10.3312308085515,1.66876919144847,3.76328257672538,4.00065765568598,3,5,FALSE,-7.72100694444433,8.27475173629078,2.05647907226075,3.72524826370922,-1.54158000881527,0.772060508906383,0.943481935740116,FALSE,TRUE,FALSE,0.825145941338055,-0.656183564800746,0.684144423161465,-0.351103334045135,0,4.22103636120122,TRUE
Dan Campbell,2024,DET,17,15,11.4219442027363,3.57805579726366,3.56998105379969,13.9559365039182,4,5,FALSE,-7.72100694444433,10.3516965456996,1.07024765703673,4.64830345430039,1.48473623850852,0.955691784843058,0.564009397971915,FALSE,FALSE,FALSE,1.69573869117765,1.13911318965837,3.72524826370922,-0.351103334045135,0,5.14409155179239,TRUE
Dan Campbell,2025,DET,17,9,10.4863755795903,-1.48637557959035,3.45055790201807,3.66667009442795,5,5,FALSE,-7.72100694444433,11.3161113625886,-0.829735782998242,-2.31611136258859,1.98674919708879,1.09195992244935,1.5011372067399,FALSE,FALSE,FALSE,0.984165892157656,2.05259616708542,4.64830345430039,-0.351103334045135,0,-1.82032326509659,TRUE
Dan Quinn,2015,ATL,16,8.5,9.34218480506497,-0.842184805064969,3.95960270176086,-3.78394089635518,1,5,FALSE,-3.8467013888882,8.95847621007016,0.383708594994809,-0.45847621007016,-0.310017150437059,1.28566645954894,0.183871433034905,FALSE,FALSE,FALSE,0.495660861920182,,-2.69831853807096,-0.278841371005903,0,-0.034950075617388,TRUE
Dan Quinn,2016,ATL,16,11.6875,9.50372381515512,2.18377618484488,4.01404519497594,8.4822916666667,2,5,FALSE,-3.8467013888882,9.04861262430599,0.455111190849127,2.63888737569401,-0.24913220050353,1.18280913119899,0.342029560160204,FALSE,FALSE,FALSE,2.0546406011048,,-0.45847621007016,-0.278841371005903,0,3.06241351014678,TRUE
Dan Quinn,2017,ATL,16,10.625,10.7239395690054,-0.0989395690053989,3.84005747444738,4.26232638888841,3,5,FALSE,-3.8467013888882,10.5303524360742,0.193587132931153,0.0946475639257542,0.857519427238237,1.37020189995074,1.3239680394539,FALSE,FALSE,FALSE,1.35050688224208,1.06813332543406,2.63888737569401,-0.278841371005903,0,0.518173698378526,TRUE
Dan Quinn,2018,ATL,16,7.4375,9.37177178042665,-1.93427178042665,4.06807065770625,-0.113020833333971,4,5,FALSE,-3.8467013888882,9.73793296262653,-0.366161182199884,-2.30043296262653,0.568917484341258,1.19847158198191,0.489304659665897,FALSE,FALSE,FALSE,0.8784825699889,1.40152174221156,0.0946475639257542,-0.278841371005903,0,-1.87690682817376,TRUE
Dan Quinn,2019,ATL,16,7.4375,7.37467325323425,0.0628267467657491,3.91188796183691,-0.0699652777782515,5,5,FALSE,-3.8467013888882,10.1854559094885,-2.81078265625429,-2.74795590948854,0.974259966208717,1.20515395552924,0.678462124253393,FALSE,FALSE,FALSE,0.163092357158816,0.6328496441138,-2.30043296262653,-0.278841371005903,0,-2.32442977503577,TRUE
Dan Quinn,2024,WAS,17,12,9.3241116392411,2.6758883607589,3.66575651760411,3.92092917440122,1,2,FALSE,-11.3980064546751,7.81158433691724,1.51252730232387,4.18841566308276,-0.395528252602254,-0.875381550822634,0,FALSE,FALSE,TRUE,1.05920232690575,-0.727876901397819,-2.10814692644726,-0.484154876606786,0,4.81725530313642,TRUE
Dan Quinn,2025,WAS,17,5,7.00518751960032,-2.00518751960032,3.7470191696362,-5.93025535240328,2,2,FALSE,-11.3980064546751,9.32468195271216,-2.31949443311184,-4.32468195271216,-0.0617901823695314,-0.887390215458838,2.24462603746516,FALSE,FALSE,FALSE,-0.0518482904437041,-0.155812326028326,4.18841566308276,-0.484154876606786,0,-3.6958423126585,TRUE
Dan Reeves,1999,ATL,16,5.3125,7.42960911111308,-2.11710911111308,3.99990929987122,-7.06570143522641,1,5,FALSE,0,,,,,,,,,,,,,,,,FALSE
Dan Reeves,2000,ATL,16,4.25,5.82795346196033,-1.57795346196033,3.66668767345397,-8.55567988642171,2,5,FALSE,0,,,,,,,,,,,,,,,,FALSE
Dan Reeves,2001,ATL,16,7.4375,7.41414761691596,0.0233523830840454,3.83442180665218,-4.68728704339118,3,5,FALSE,0,,,,,,,,,,,,,,,,FALSE
Dan Reeves,2002,ATL,16,10.09375,9.47759973978124,0.616150260218756,3.93556704414558,5.05815972222229,4,5,FALSE,0,,,,,,,,,,,,,,,,FALSE
Dan Reeves,2003,ATL,13,3.92307692307692,5.68341958118199,-1.76034265810506,4.65118825313647,-7.91326121311899,5,5,FALSE,0,,,,,,,,,,,,,,,,FALSE
Dave Campo,2000,DAL,16,5.3125,7.01948434345922,-1.70698434345922,3.57019606297337,-4.57496028599493,1,3,FALSE,3.11544686993054,,,,,,,,,,,,,,,,FALSE
Dave Campo,2001,DAL,16,5.3125,5.28679720056546,0.0257027994345362,3.50829128598227,-5.98464033764045,2,3,FALSE,3.11544686993054,,,,,,,,,,,,,,,,FALSE
Dave Campo,2002,DAL,16,5.3125,6.5815820308714,-1.2690820308714,3.87836764504416,-8.47795138888841,3,3,FALSE,3.11544686993054,,,,,,,,,,,,,,,,FALSE
Dave Canales,2024,CAR,17,5,4.81162501674743,0.188374983252567,3.26167895698861,-10.8056006231253,1,2,FALSE,-10.1455258458431,6.89990471060382,-2.08827969385639,-1.89990471060382,-0.834035165723494,-0.821841394809017,-1.07845863129205,FALSE,FALSE,FALSE,-0.959256782398892,-0.510363492731083,-5.84917138906754,-0.0924414915801079,0,-1.66277845557685,TRUE
Dave Canales,2025,CAR,17,8,6.07520052880452,1.92479947119548,3.61259846124431,-3.7665389825192,2,2,FALSE,-10.1455258458431,7.03935341016514,-0.964152881360619,0.960646589834865,-0.738698846886195,-0.743638529465506,-1.01937449492363,FALSE,FALSE,FALSE,-0.54690670470361,-0.679455576972823,-1.89990471060382,-0.0924414915801079,0,1.19777284486184,TRUE
Dave McGinnis,2001,ARI,16,7.4375,6.31655704878942,1.12094295121058,3.78188646330017,-4.16243754122274,1,3,TRUE,-15.2297351183088,,,,,,,,,,,,,,,,FALSE
Dave McGinnis,2002,ARI,16,5.3125,5.60051685686316,-0.288016856863161,3.63170138082962,-9.88975694444451,2,3,FALSE,-15.2297351183088,,,,,,,,,,,,,,,,FALSE
Dave McGinnis,2003,ARI,16,4.25,4.59074998754926,-0.340749987549259,3.46085370132598,-12.5508680607878,3,3,FALSE,-15.2297351183088,,,,,,,,,,,,,,,,FALSE
Dave Wannstedt,2000,MIA,16,11.6875,9.18964336556141,2.49785663443859,4.21085522127134,7.10781938959441,1,5,FALSE,1.89178341245259,,,,,,,,,,,,,,,,FALSE
Dave Wannstedt,2001,MIA,16,11.6875,9.76446564630323,1.92303435369677,3.9313761029368,2.72046643646238,2,5,FALSE,1.89178341245259,,,,,,,,,,,,,,,,FALSE
Dave Wannstedt,2002,MIA,16,9.5625,10.0795567822382,-0.517056782238178,4.06401383693585,6.05885416666602,3,5,FALSE,1.89178341245259,,,,,,,,,,,,,,,,FALSE
Dave Wannstedt,2003,MIA,16,10.625,9.92104395704615,0.703956042953847,4.00160791926836,3.43246528300999,4,5,FALSE,1.89178341245259,,,,,,,,,,,,,,,,FALSE
